  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  2.531646E-04  5.075331E-03  1.000000E-01  9.997469E-02  1.350965E-10  1.145175E-06 -8.734388E-04  1.350623E-10
  5.121058E-04  1.026513E-02  2.022818E-01  2.022041E-01  5.478340E-09  1.135209E-05 -2.116035E-03  5.475534E-09
  7.769555E-04  1.557193E-02  3.068974E-01  3.067385E-01  4.963224E-08  4.469232E-05 -3.619152E-03  4.959367E-08
  1.047849E-03  2.099836E-02  4.139002E-01  4.136291E-01  2.418577E-07  1.197683E-04 -5.332259E-03  2.416042E-07
  1.324923E-03  2.654707E-02  5.233445E-01  5.229284E-01  8.382501E-07  2.597122E-04 -7.232317E-03  8.371388E-07
  1.608319E-03  3.222076E-02  6.352862E-01  6.346898E-01  2.341465E-06  4.924555E-04 -9.306550E-03  2.337694E-06
  1.898182E-03  3.802223E-02  7.497821E-01  7.489679E-01  5.635278E-06  8.511201E-04 -1.154732E-02  5.624550E-06
  2.194660E-03  4.395427E-02  8.668905E-01  8.658183E-01  1.216164E-05  1.374489E-03 -1.394997E-02  1.213480E-05
  2.497902E-03  5.001978E-02  9.866712E-01  9.852976E-01  2.414933E-05  2.107535E-03 -1.651165E-02  2.408842E-05
  2.808063E-03  5.622165E-02  1.109185E+00  1.107463E+00  4.481548E-05  3.102007E-03 -1.926901E-02  4.468762E-05
  3.125302E-03  6.256285E-02  1.234494E+00  1.232373E+00  7.890654E-05  4.417645E-03 -2.218796E-02  7.865371E-05
  3.449779E-03  6.904634E-02  1.362663E+00  1.360086E+00  1.330092E-04  6.122386E-03 -2.527223E-02  1.325326E-04
  3.781661E-03  7.567511E-02  1.493756E+00  1.490660E+00  2.161231E-04  8.293125E-03 -2.852581E-02  2.152591E-04
  4.121115E-03  8.245211E-02  1.627840E+00  1.624155E+00  3.403064E-04  1.101648E-02 -3.195334E-02  3.387882E-04
  4.468314E-03  8.938027E-02  1.764984E+00  1.760627E+00  5.214355E-04  1.438956E-02 -3.556021E-02  5.188336E-04
  4.823437E-03  9.646242E-02  1.905257E+00  1.900132E+00  7.800839E-04  1.852068E-02 -3.935270E-02  7.757126E-04
  5.186662E-03  1.037013E-01  2.048731E+00  2.042724E+00  1.142517E-03  2.353005E-02 -4.333794E-02  1.135286E-03
  5.558175E-03  1.110993E-01  2.195479E+00  2.188452E+00  1.641788E-03  2.955034E-02 -4.752390E-02  1.629967E-03
  5.938166E-03  1.186588E-01  2.345575E+00  2.337360E+00  2.318906E-03  3.672698E-02 -5.191930E-02  2.299759E-03
  6.326827E-03  1.263816E-01  2.499097E+00  2.489484E+00  3.224028E-03  4.521835E-02 -5.653341E-02  3.193236E-03
  6.724356E-03  1.342690E-01  2.656121E+00  2.644853E+00  4.417591E-03  5.519545E-02 -6.137584E-02  4.368371E-03
  7.130957E-03  1.423219E-01  2.816728E+00  2.803480E+00  5.971287E-03  6.684118E-02 -6.645612E-02  5.893049E-03
  7.546835E-03  1.505403E-01  2.981000E+00  2.965368E+00  7.968732E-03  8.034899E-02 -7.178323E-02  7.845093E-03
  7.972202E-03  1.589233E-01  3.149020E+00  3.130496E+00  1.050566E-02  9.592072E-02 -7.736493E-02  1.031154E-02
  8.407276E-03  1.674688E-01  3.320874E+00  3.298827E+00  1.368944E-02  1.137636E-01 -8.320694E-02  1.338695E-02
  8.852277E-03  1.761735E-01  3.496649E+00  3.470293E+00  1.763770E-02  1.340862E-01 -8.931193E-02  1.717048E-02
  9.307432E-03  1.850325E-01  3.676436E+00  3.644800E+00  2.247589E-02  1.570934E-01 -9.567844E-02  2.176154E-02
  9.772973E-03  1.940394E-01  3.860324E+00  3.822219E+00  2.833365E-02  1.829799E-01 -1.022996E-01  2.725395E-02
  1.024914E-02  2.031859E-01  4.048409E+00  4.002388E+00  3.533988E-02  2.119234E-01 -1.091618E-01  3.372877E-02
  1.073616E-02  2.124616E-01  4.240785E+00  4.185103E+00  4.361671E-02  2.440762E-01 -1.162438E-01  4.124602E-02
  1.123431E-02  2.218545E-01  4.437551E+00  4.370125E+00  5.327266E-02  2.795573E-01 -1.235152E-01  4.983620E-02
  1.174381E-02  2.313503E-01  4.638807E+00  4.557175E+00  6.439532E-02  3.184436E-01 -1.309362E-01  5.949232E-02
  1.226495E-02  2.409331E-01  4.844654E+00  4.745938E+00  7.704442E-02  3.607629E-01 -1.384573E-01  7.016363E-02
  1.279797E-02  2.505853E-01  5.055199E+00  4.936069E+00  9.124580E-02  4.064877E-01 -1.460196E-01  8.175224E-02
  1.334316E-02  2.602880E-01  5.270548E+00  5.127195E+00  1.069872E-01  4.555310E-01 -1.535559E-01  9.411336E-02
  1.390079E-02  2.700215E-01  5.490811E+00  5.318928E+00  1.242161E-01  5.077453E-01 -1.609922E-01  1.070598E-01
  1.447114E-02  2.797655E-01  5.716100E+00  5.510866E+00  1.428408E-01  5.629239E-01 -1.682505E-01  1.203702E-01
  1.505451E-02  2.894997E-01  5.946530E+00  5.702612E+00  1.627334E-01  6.208054E-01 -1.752510E-01  1.338014E-01
  1.565118E-02  2.992041E-01  6.182217E+00  5.893771E+00  1.837357E-01  6.810813E-01 -1.819155E-01  1.471012E-01
  1.626147E-02  3.088598E-01  6.423282E+00  6.083970E+00  2.056663E-01  7.434053E-01 -1.881701E-01  1.600233E-01
  1.688569E-02  3.184488E-01  6.669848E+00  6.272856E+00  2.283297E-01  8.074042E-01 -1.939479E-01  1.723397E-01
  1.752415E-02  3.279549E-01  6.922040E+00  6.460109E+00  2.515239E-01  8.726895E-01 -1.991918E-01  1.838519E-01
  1.817718E-02  3.373635E-01  7.179987E+00  6.645441E+00  2.750492E-01  9.388689E-01 -2.038555E-01  1.943975E-01
  1.884511E-02  3.466619E-01  7.443819E+00  6.828601E+00  2.987143E-01  1.005557E+00 -2.079048E-01  2.038548E-01
  1.952828E-02  3.558392E-01  7.713671E+00  7.009377E+00  3.223423E-01  1.072384E+00 -2.113182E-01  2.121429E-01
  2.022704E-02  3.648865E-01  7.989681E+00  7.187592E+00  3.457741E-01  1.139004E+00 -2.140862E-01  2.192204E-01
  2.094174E-02  3.737967E-01  8.271989E+00  7.363107E+00  3.688707E-01  1.205099E+00 -2.162106E-01  2.250803E-01
  2.167276E-02  3.825645E-01  8.560739E+00  7.535816E+00  3.915141E-01  1.270384E+00 -2.177034E-01  2.297456E-01
  2.242045E-02  3.911859E-01  8.856077E+00  7.705642E+00  4.136075E-01  1.334611E+00 -2.185855E-01  2.332631E-01
  2.318520E-02  3.996585E-01  9.158154E+00  7.872538E+00  4.350730E-01  1.397563E+00 -2.188847E-01  2.356972E-01
  2.396740E-02  4.079812E-01  9.467124E+00  8.036479E+00  4.558521E-01  1.459060E+00 -2.186347E-01  2.371254E-01
  2.476745E-02  4.161537E-01  9.783144E+00  8.197461E+00  4.759017E-01  1.518954E+00 -2.178729E-01  2.376325E-01
  2.558576E-02  4.241767E-01  1.010637E+01  8.355500E+00  4.951927E-01  1.577128E+00 -2.166397E-01  2.373069E-01
  2.642274E-02  4.320517E-01  1.043698E+01  8.510624E+00  5.137096E-01  1.633492E+00 -2.149768E-01  2.362385E-01
  2.727881E-02  4.397809E-01  1.077513E+01  8.662875E+00  5.314449E-01  1.687981E+00 -2.129264E-01  2.345139E-01
  2.815442E-02  4.473669E-01  1.112100E+01  8.812305E+00  5.484017E-01  1.740553E+00 -2.105300E-01  2.322174E-01
  2.905001E-02  4.548126E-01  1.147476E+01  8.958971E+00  5.645880E-01  1.791185E+00 -2.078283E-01  2.294271E-01
  2.996604E-02  4.621213E-01  1.183659E+01  9.102940E+00  5.800182E-01  1.839869E+00 -2.048599E-01  2.262162E-01
  3.090297E-02  4.692966E-01  1.220667E+01  9.244280E+00  5.947102E-01  1.886613E+00 -2.016617E-01  2.226517E-01
  3.186127E-02  4.763422E-01  1.258520E+01  9.383064E+00  6.086851E-01  1.931435E+00 -1.982682E-01  2.187941E-01
  3.284144E-02  4.832617E-01  1.297237E+01  9.519367E+00  6.219660E-01  1.974362E+00 -1.947112E-01  2.146980E-01
  3.384398E-02  4.900591E-01  1.336837E+01  9.653263E+00  6.345777E-01  2.015430E+00 -1.910202E-01  2.104122E-01
  3.486939E-02  4.967382E-01  1.377341E+01  9.784829E+00  6.465455E-01  2.054680E+00 -1.872222E-01  2.059797E-01
  3.591821E-02  5.033029E-01  1.418769E+01  9.914141E+00  6.578952E-01  2.092158E+00 -1.833415E-01  2.014387E-01
  3.699095E-02  5.097569E-01  1.461142E+01  1.004127E+01  6.686526E-01  2.127912E+00 -1.794001E-01  1.968222E-01
  3.808817E-02  5.161040E-01  1.504483E+01  1.016630E+01  6.788432E-01  2.161994E+00 -1.754179E-01  1.921592E-01
  3.921043E-02  5.223478E-01  1.548812E+01  1.028929E+01  6.884918E-01  2.194457E+00 -1.714123E-01  1.874747E-01
  4.035829E-02  5.284920E-01  1.594152E+01  1.041032E+01  6.976229E-01  2.225354E+00 -1.673989E-01  1.827903E-01
  4.153235E-02  5.345401E-01  1.640528E+01  1.052946E+01  7.062598E-01  2.254739E+00 -1.633914E-01  1.781242E-01
  4.273319E-02  5.404954E-01  1.687961E+01  1.064676E+01  7.144252E-01  2.282666E+00 -1.594019E-01  1.734921E-01
  4.396144E-02  5.463612E-01  1.736477E+01  1.076231E+01  7.221406E-01  2.309186E+00 -1.554408E-01  1.689072E-01
  4.521771E-02  5.521407E-01  1.786100E+01  1.087616E+01  7.294267E-01  2.334351E+00 -1.515170E-01  1.643803E-01
  4.650265E-02  5.578371E-01  1.836855E+01  1.098836E+01  7.363032E-01  2.358212E+00 -1.476384E-01  1.599207E-01
  4.781691E-02  5.634532E-01  1.888768E+01  1.109899E+01  7.427888E-01  2.380817E+00 -1.438115E-01  1.555357E-01
  4.916116E-02  5.689920E-01  1.941866E+01  1.120809E+01  7.489013E-01  2.402213E+00 -1.400419E-01  1.512313E-01
  5.053608E-02  5.744561E-01  1.996175E+01  1.131573E+01  7.546573E-01  2.422447E+00 -1.363342E-01  1.470122E-01
  5.194237E-02  5.798483E-01  2.051724E+01  1.142195E+01  7.600727E-01  2.441561E+00 -1.326922E-01  1.428821E-01
