  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  5.353681E-05  2.283692E-03  5.000000E-02  4.999732E-02  3.595429E-12  1.218855E-07 -3.718540E-04  3.595236E-12
  1.088181E-04  4.641664E-03  1.016292E-01  1.016209E-01  1.490757E-10  1.223306E-06 -9.033554E-04  1.490594E-10
  1.659006E-04  7.076329E-03  1.549407E-01  1.549235E-01  1.384303E-09  4.887541E-06 -1.552817E-03  1.384073E-09
  2.248431E-04  9.590177E-03  2.099892E-01  2.099597E-01  6.920081E-09  1.330249E-05 -2.300909E-03  6.918525E-09
  2.857061E-04  1.218578E-02  2.668315E-01  2.667857E-01  2.461657E-08  2.930863E-05 -3.139656E-03  2.460954E-08
  3.485523E-04  1.486578E-02  3.255258E-01  3.254596E-01  7.060085E-08  5.648179E-05 -4.065350E-03  7.057624E-08
  4.134463E-04  1.763294E-02  3.861327E-01  3.860414E-01  1.745221E-07  9.923729E-05 -5.076474E-03  1.744499E-07
  4.804548E-04  2.049006E-02  4.487144E-01  4.485930E-01  3.869693E-07  1.629534E-04 -6.172824E-03  3.867833E-07
  5.496466E-04  2.344007E-02  5.133352E-01  5.131783E-01  7.897211E-07  2.541141E-04 -7.355075E-03  7.892864E-07
  6.210930E-04  2.648599E-02  5.800616E-01  5.798632E-01  1.507026E-06  3.804728E-04 -8.639696E-03  1.506088E-06
  6.948674E-04  2.963092E-02  6.489623E-01  6.487158E-01  2.729831E-06  5.513096E-04 -1.001370E-02  2.727927E-06
  7.710457E-04  3.287807E-02  7.201079E-01  7.198063E-01  4.736471E-06  7.775857E-04 -1.148014E-02  4.732797E-06
  8.497061E-04  3.623076E-02  7.935718E-01  7.932073E-01  7.926229E-06  1.072189E-03 -1.304206E-02  7.919432E-06
  9.309296E-04  3.969239E-02  8.694294E-01  8.689935E-01  1.286167E-05  1.450211E-03 -1.470270E-02  1.284953E-05
  1.014800E-03  4.326649E-02  9.477587E-01  9.472420E-01  2.032331E-05  1.929254E-03 -1.646559E-02  2.030227E-05
  1.101402E-03  4.695669E-02  1.028640E+00  1.028032E+00  3.137973E-05  2.529787E-03 -1.833450E-02  3.134419E-05
  1.190827E-03  5.076675E-02  1.112157E+00  1.111447E+00  4.747685E-05  3.275532E-03 -2.031357E-02  4.741806E-05
  1.283166E-03  5.470050E-02  1.198396E+00  1.197569E+00  7.055090E-05  4.193904E-03 -2.240725E-02  7.045539E-05
  1.378513E-03  5.876194E-02  1.287444E+00  1.286487E+00  1.031706E-04  5.316502E-03 -2.462038E-02  1.030177E-04
  1.476967E-03  6.295513E-02  1.379394E+00  1.378290E+00  1.487146E-04  6.679655E-03 -2.695817E-02  1.484728E-04
  1.578629E-03  6.728428E-02  1.474340E+00  1.473068E+00  2.115921E-04  8.325021E-03 -2.942629E-02  2.112133E-04
  1.683603E-03  7.175369E-02  1.572379E+00  1.570918E+00  2.975151E-04  1.030026E-02 -3.203085E-02  2.969257E-04
  1.791999E-03  7.636775E-02  1.673613E+00  1.671935E+00  4.138313E-04  1.265975E-02 -3.477849E-02  4.129184E-04
  1.903925E-03  8.113098E-02  1.778146E+00  1.776217E+00  5.699286E-04  1.546541E-02 -3.767639E-02  5.685187E-04
  2.019499E-03  8.604794E-02  1.886085E+00  1.883865E+00  7.777234E-04  1.878751E-02 -4.073235E-02  7.755479E-04
  2.138839E-03  9.112328E-02  1.997541E+00  1.994981E+00  1.052241E-03  2.270562E-02 -4.395478E-02  1.048883E-03
  2.262068E-03  9.636168E-02  2.112628E+00  2.109666E+00  1.412300E-03  2.730954E-02 -4.735279E-02  1.407111E-03
  2.389311E-03  1.017678E-01  2.231466E+00  2.228024E+00  1.881309E-03  3.270027E-02 -5.093617E-02  1.873275E-03
