  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  1.196493E-05  1.947744E-03  5.000000E-02  4.999940E-02  3.712375E-12  1.258447E-07 -3.839331E-04  3.712331E-12
  2.442778E-05  3.976519E-03  1.020808E-01  1.020789E-01  1.570803E-10  1.277505E-06 -9.350507E-04  1.570764E-10
  3.740928E-05  6.089694E-03  1.563289E-01  1.563250E-01  1.491960E-09  5.173841E-06 -1.614712E-03  1.491905E-09
  5.093100E-05  8.290780E-03  2.128346E-01  2.128278E-01  7.635232E-09  1.428493E-05 -2.405217E-03  7.634843E-09
  6.501544E-05  1.058343E-02  2.716917E-01  2.716811E-01  2.781967E-08  3.194078E-05 -3.300298E-03  2.781786E-08
  7.968600E-05  1.297146E-02  3.329982E-01  3.329828E-01  8.175705E-08  6.248762E-05 -4.298041E-03  8.175053E-08
  9.496708E-05  1.545882E-02  3.968561E-01  3.968345E-01  2.071624E-07  1.114819E-04 -5.398818E-03  2.071427E-07
  1.108841E-04  1.804966E-02  4.633713E-01  4.633424E-01  4.710041E-07  1.859228E-04 -6.604424E-03  4.709517E-07
  1.274635E-04  2.074827E-02  5.326546E-01  5.326168E-01  9.859278E-07  2.945286E-04 -7.917654E-03  9.858011E-07
  1.447328E-04  2.355913E-02  6.048212E-01  6.047728E-01  1.930165E-06  4.480604E-04 -9.359605E-03  1.929882E-06
  1.627209E-04  2.648692E-02  6.799910E-01  6.799302E-01  3.588077E-06  6.598005E-04 -1.091777E-02  3.587480E-06
  1.814575E-04  2.953647E-02  7.582890E-01  7.582136E-01  6.391091E-06  9.459253E-04 -1.259794E-02  6.389890E-06
  2.009738E-04  3.271286E-02  8.398454E-01  8.397529E-01  1.098283E-05  1.326035E-03 -1.440610E-02  1.098050E-05
  2.213023E-04  3.602136E-02  9.247958E-01  9.246832E-01  1.830621E-05  1.823769E-03 -1.634857E-02  1.830182E-05
  2.424768E-04  3.946743E-02  1.013281E+00  1.013145E+00  2.972133E-05  2.467519E-03 -1.843220E-02  2.971324E-05
  2.645325E-04  4.305677E-02  1.105449E+00  1.105285E+00  4.716368E-05  3.291254E-03 -2.066437E-02  4.714898E-05
  2.875060E-04  4.679532E-02  1.201453E+00  1.201256E+00  7.335499E-05  4.335478E-03 -2.305314E-02  7.332852E-05
  3.114355E-04  5.068924E-02  1.301452E+00  1.301214E+00  1.120820E-04  5.648326E-03 -2.560721E-02  1.120345E-04
  3.363609E-04  5.474490E-02  1.405612E+00  1.405325E+00  1.685621E-04  7.286827E-03 -2.833610E-02  1.684770E-04
  3.623236E-04  5.896894E-02  1.514107E+00  1.513757E+00  2.499205E-04  9.318345E-03 -3.125016E-02  2.497675E-04
  3.893668E-04  6.336822E-02  1.627117E+00  1.626689E+00  3.658051E-04  1.182221E-02 -3.436072E-02  3.655289E-04
  4.175353E-04  6.794980E-02  1.744830E+00  1.744300E+00  5.291755E-04  1.489158E-02 -3.768016E-02  5.286745E-04
  4.468761E-04  7.272097E-02  1.867441E+00  1.866778E+00  7.573018E-04  1.863545E-02 -4.122208E-02  7.563899E-04
  4.774378E-04  7.768918E-02  1.995155E+00  1.994314E+00  1.073017E-03  2.318097E-02 -4.500136E-02  1.071353E-03
  5.092715E-04  8.286205E-02  2.128184E+00  2.127103E+00  1.506261E-03  2.867590E-02 -4.903429E-02  1.503226E-03
  5.424299E-04  8.824725E-02  2.266749E+00  2.265344E+00  2.095966E-03  3.529114E-02 -5.333868E-02  2.090436E-03
  5.769682E-04  9.385246E-02  2.411081E+00  2.409232E+00  2.892279E-03  4.322347E-02 -5.793383E-02  2.882245E-03
