  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  9.641534E-06  1.907568E-03  5.000000E-02  4.999952E-02  3.720950E-12  1.261351E-07 -3.848190E-04  3.720914E-12
  1.969667E-05  3.896948E-03  1.021449E-01  1.021434E-01  1.578957E-10  1.282518E-06 -9.375411E-04  1.578926E-10
  3.018316E-05  5.971647E-03  1.565268E-01  1.565236E-01  1.504513E-09  5.204150E-06 -1.620067E-03  1.504467E-09
  4.111950E-05  8.135324E-03  2.132415E-01  2.132360E-01  7.725134E-09  1.439788E-05 -2.414991E-03  7.724816E-09
  5.252499E-05  1.039179E-02  2.723892E-01  2.723806E-01  2.824332E-08  3.226093E-05 -3.316330E-03  2.824184E-08
  6.441976E-05  1.274503E-02  3.340742E-01  3.340617E-01  8.329069E-08  6.324942E-05 -4.322462E-03  8.328532E-08
  7.682479E-05  1.519919E-02  3.984054E-01  3.983879E-01  2.117941E-07  1.130875E-04 -5.434064E-03  2.117778E-07
  8.976197E-05  1.775859E-02  4.654963E-01  4.654728E-01  4.832609E-07  1.890194E-04 -6.653257E-03  4.832173E-07
  1.032541E-04  2.042776E-02  5.354653E-01  5.354345E-01  1.015261E-06  3.001084E-04 -7.983180E-03  1.015155E-06
  1.173251E-04  2.321138E-02  6.084359E-01  6.083964E-01  1.994875E-06  4.575913E-04 -9.445625E-03  1.994636E-06
  1.319997E-04  2.611437E-02  6.845368E-01  6.844870E-01  3.722162E-06  6.753963E-04 -1.102823E-02  3.721656E-06
  1.473038E-04  2.914183E-02  7.639022E-01  7.638404E-01  6.654922E-06  9.705579E-04 -1.273725E-02  6.653897E-06
  1.632644E-04  3.229911E-02  8.466723E-01  8.465962E-01  1.147989E-05  1.363802E-03 -1.457914E-02  1.147788E-05
  1.799097E-04  3.559176E-02  9.329931E-01  9.329001E-01  1.920867E-05  1.880229E-03 -1.656076E-02  1.920484E-05
  1.972690E-04  3.902556E-02  1.023017E+00  1.022904E+00  3.130840E-05  2.550105E-03 -1.868953E-02  3.130125E-05
