  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
  2.683307E-04  2.823989E-03  5.000000E-02  4.998658E-02  3.108449E-12  1.053994E-07 -3.215576E-04  3.107615E-12
  5.426825E-04  5.710554E-03  1.011220E-01  1.010808E-01  1.259415E-10  1.044315E-06 -7.789351E-04  1.258732E-10
  8.231905E-04  8.661062E-03  1.533911E-01  1.533069E-01  1.139894E-09  4.109038E-06 -1.331989E-03  1.138956E-09
  1.109993E-03  1.167691E-02  2.068330E-01  2.066895E-01  5.549186E-09  1.100499E-05 -1.962052E-03  5.543026E-09
  1.403231E-03  1.475953E-02  2.614742E-01  2.612540E-01  1.921353E-08  2.384940E-05 -2.660604E-03  1.918657E-08
  1.703049E-03  1.791037E-02  3.173415E-01  3.170262E-01  5.361490E-08  4.519497E-05 -3.422921E-03  5.352359E-08
  2.009595E-03  2.113093E-02  3.744624E-01  3.740323E-01  1.289085E-07  7.806507E-05 -4.246204E-03  1.286494E-07
  2.323019E-03  2.442272E-02  4.328650E-01  4.322992E-01  2.779302E-07  1.259966E-04 -5.128783E-03  2.772844E-07
  2.643477E-03  2.778729E-02  4.925782E-01  4.918545E-01  5.513675E-07  1.930895E-04 -6.069722E-03  5.499097E-07
  2.971125E-03  3.122623E-02  5.536312E-01  5.527261E-01  1.022673E-06  2.840623E-04 -7.080112E-03  1.019634E-06
  3.306125E-03  3.474115E-02  6.160543E-01  6.149427E-01  1.799970E-06  4.043584E-04 -8.148378E-03  1.794016E-06
  3.648643E-03  3.833371E-02  6.798781E-01  6.785335E-01  3.033685E-06  5.601743E-04 -9.275336E-03  3.022607E-06
  3.998846E-03  4.200558E-02  7.451340E-01  7.435282E-01  4.930026E-06  7.585378E-04 -1.046178E-02  4.910287E-06
  4.356908E-03  4.575849E-02  8.118542E-01  8.099573E-01  7.766668E-06  1.007391E-03 -1.170857E-02  7.732769E-06
  4.723004E-03  4.959418E-02  8.800716E-01  8.778518E-01  1.191189E-05  1.315680E-03 -1.301672E-02  1.185548E-05
  5.097315E-03  5.351446E-02  9.498197E-01  9.472434E-01  1.784775E-05  1.693458E-03 -1.438735E-02  1.775645E-05
  5.480026E-03  5.752112E-02  1.021133E+00  1.018164E+00  2.619807E-05  2.151986E-03 -1.582174E-02  2.605381E-05
  5.871324E-03  6.161605E-02  1.094046E+00  1.090647E+00  3.776194E-05  2.703852E-03 -1.732129E-02  3.753880E-05
  6.271403E-03  6.580111E-02  1.168596E+00  1.164726E+00  5.355373E-05  3.363098E-03 -1.888757E-02  5.321501E-05
  6.680459E-03  7.007825E-02  1.244818E+00  1.240434E+00  7.485059E-05  4.145348E-03 -2.052228E-02  7.434495E-05
  7.098694E-03  7.444941E-02  1.322751E+00  1.317807E+00  1.032486E-04  5.067961E-03 -2.222726E-02  1.025050E-04
  7.526313E-03  7.891658E-02  1.402433E+00  1.396879E+00  1.407286E-04  6.150179E-03 -2.400453E-02  1.396496E-04
  7.963529E-03  8.348178E-02  1.483902E+00  1.477686E+00  1.897335E-04  7.413297E-03 -2.585626E-02  1.881866E-04
  8.410555E-03  8.814705E-02  1.567200E+00  1.560265E+00  2.532583E-04  8.880833E-03 -2.778479E-02  2.510642E-04
  8.867612E-03  9.291446E-02  1.652366E+00  1.644651E+00  3.349535E-04  1.057872E-02 -2.979264E-02  3.318711E-04
  9.334925E-03  9.778609E-02  1.739444E+00  1.730882E+00  4.392449E-04  1.253549E-02 -3.188253E-02  4.349516E-04
  9.812724E-03  1.027640E-01  1.828476E+00  1.818995E+00  5.714699E-04  1.478249E-02 -3.405736E-02  5.655357E-04
  1.030124E-02  1.078504E-01  1.919506E+00  1.909028E+00  7.380326E-04  1.735407E-02 -3.632026E-02  7.298852E-04
  1.080073E-02  1.130473E-01  2.012578E+00  2.001016E+00  9.465773E-04  2.028782E-02 -3.867456E-02  9.354575E-04
  1.131142E-02  1.183568E-01  2.107738E+00  2.094998E+00  1.206183E-03  2.362475E-02 -4.112381E-02  1.191084E-03
  1.183357E-02  1.237810E-01  2.205034E+00  2.191010E+00  1.527575E-03  2.740952E-02 -4.367179E-02  1.507165E-03
  1.236743E-02  1.293218E-01  2.304514E+00  2.289087E+00  1.923362E-03  3.169062E-02 -4.632248E-02  1.895876E-03
  1.291328E-02  1.349814E-01  2.406225E+00  2.389265E+00  2.408279E-03  3.652058E-02 -4.908009E-02  2.371381E-03
  1.347137E-02  1.407615E-01  2.510219E+00  2.491577E+00  2.999452E-03  4.195606E-02 -5.194900E-02  2.950049E-03
  1.404199E-02  1.466639E-01  2.616546E+00  2.596054E+00  3.716668E-03  4.805804E-02 -5.493373E-02  3.650665E-03
  1.462541E-02  1.526904E-01  2.725260E+00  2.702726E+00  4.582639E-03  5.489185E-02 -5.803894E-02  4.494616E-03
  1.522193E-02  1.588423E-01  2.836412E+00  2.811620E+00  5.623258E-03  6.252713E-02 -6.126930E-02  5.506040E-03
  1.583183E-02  1.651210E-01  2.950059E+00  2.922758E+00  6.867832E-03  7.103786E-02 -6.462948E-02  6.711935E-03
  1.645541E-02  1.715276E-01  3.066256E+00  3.036159E+00  8.349257E-03  8.050204E-02 -6.812398E-02  8.142157E-03
  1.709299E-02  1.780628E-01  3.185061E+00  3.151837E+00  1.010415E-02  9.100148E-02 -7.175705E-02  9.829343E-03
  1.774487E-02  1.847271E-01  3.306531E+00  3.269799E+00  1.217285E-02  1.026213E-01 -7.553249E-02  1.180867E-02
  1.841138E-02  1.915205E-01  3.430727E+00  3.390046E+00  1.459938E-02  1.154494E-01 -7.945347E-02  1.411744E-02
  1.909285E-02  1.984425E-01  3.557710E+00  3.512571E+00  1.743113E-02  1.295753E-01 -8.352233E-02  1.679448E-02
  1.978961E-02  2.054923E-01  3.687542E+00  3.637358E+00  2.071853E-02  1.450899E-01 -8.774029E-02  1.987926E-02
  2.050201E-02  2.126685E-01  3.820287E+00  3.764381E+00  2.451435E-02  1.620831E-01 -9.210718E-02  2.341080E-02
  2.123039E-02  2.199688E-01  3.956012E+00  3.893601E+00  2.887293E-02  1.806434E-01 -9.662116E-02  2.742630E-02
  2.197511E-02  2.273905E-01  4.094781E+00  4.024971E+00  3.384904E-02  2.008555E-01 -1.012783E-01  3.195945E-02
  2.273654E-02  2.349300E-01  4.236665E+00  4.158426E+00  3.949664E-02  2.227988E-01 -1.060725E-01  3.703864E-02
  2.351507E-02  2.425832E-01  4.381733E+00  4.293892E+00  4.586730E-02  2.465449E-01 -1.109948E-01  4.268492E-02
  2.431106E-02  2.503447E-01  4.530055E+00  4.431277E+00  5.300855E-02  2.721559E-01 -1.160335E-01  4.890995E-02
  2.512491E-02  2.582089E-01  4.681706E+00  4.570478E+00  6.096208E-02  2.996815E-01 -1.211735E-01  5.571403E-02
  2.595702E-02  2.661688E-01  4.836760E+00  4.711374E+00  6.976189E-02  3.291575E-01 -1.263966E-01  6.308436E-02
  2.680781E-02  2.742170E-01  4.995293E+00  4.853833E+00  7.943260E-02  3.606031E-01 -1.316811E-01  7.099365E-02
  2.767768E-02  2.823453E-01  5.157384E+00  4.997709E+00  8.998780E-02  3.940192E-01 -1.370020E-01  7.939934E-02
  2.856708E-02  2.905446E-01  5.323111E+00  5.142843E+00  1.014289E-01  4.293870E-01 -1.423312E-01  8.824351E-02
  2.947643E-02  2.988056E-01  5.492558E+00  5.289068E+00  1.137440E-01  4.666669E-01 -1.476377E-01  9.745351E-02
  3.040619E-02  3.071181E-01  5.665806E+00  5.436206E+00  1.269078E-01  5.057979E-01 -1.528882E-01  1.069434E-01
  3.135681E-02  3.154719E-01  5.842943E+00  5.584074E+00  1.408816E-01  5.466977E-01 -1.580476E-01  1.166164E-01
  3.232877E-02  3.238564E-01  6.024054E+00  5.732485E+00  1.556138E-01  5.892634E-01 -1.630798E-01  1.263673E-01
  3.332253E-02  3.322609E-01  6.209229E+00  5.881251E+00  1.710412E-01  6.333729E-01 -1.679482E-01  1.360866E-01
  3.433859E-02  3.406749E-01  6.398559E+00  6.030184E+00  1.870906E-01  6.788865E-01 -1.726168E-01  1.456633E-01
  3.537745E-02  3.490878E-01  6.592138E+00  6.179100E+00  2.036806E-01  7.256500E-01 -1.770511E-01  1.549891E-01
  3.643963E-02  3.574898E-01  6.790060E+00  6.327819E+00  2.207241E-01  7.734965E-01 -1.812186E-01  1.639618E-01
  3.752564E-02  3.658710E-01  6.992424E+00  6.476172E+00  2.381299E-01  8.222504E-01 -1.850896E-01  1.724881E-01
  3.863601E-02  3.742223E-01  7.199328E+00  6.623997E+00  2.558057E-01  8.717299E-01 -1.886379E-01  1.804858E-01
  3.977130E-02  3.825353E-01  7.410876E+00  6.771142E+00  2.736597E-01  9.217505E-01 -1.918415E-01  1.878863E-01
  4.093207E-02  3.908020E-01  7.627170E+00  6.917470E+00  2.916027E-01  9.721281E-01 -1.946823E-01  1.946347E-01
  4.211889E-02  3.990154E-01  7.848318E+00  7.062852E+00  3.095496E-01  1.022682E+00 -1.971470E-01  2.006907E-01
  4.333233E-02  4.071690E-01  8.074428E+00  7.207177E+00  3.274206E-01  1.073235E+00 -1.992268E-01  2.060284E-01
  4.457301E-02  4.152571E-01  8.305611E+00  7.350342E+00  3.451425E-01  1.123622E+00 -2.009173E-01  2.106351E-01
  4.584152E-02  4.232747E-01  8.541983E+00  7.492260E+00  3.626487E-01  1.173684E+00 -2.022184E-01  2.145102E-01
